city,state,city_longitude,city_latitude,Audio Evidence,Witness Count,Event,apparition_types_str,apparition_adj_str,unique_apparition_mentions,Visual Evidence,time_of_day
Orchard Park,New York,-78.7440921,42.7675323,No,1+,Supernatural,spirit,,1,False,Morning
Orchard Park,New York,-78.7440921,42.7675323,Yes,2+,Supernatural,ghost,,1,False,Dusk
Oriskany,New York,-75.3326692,43.1572918,Yes,5+,Natural Disaster,shadow orb figure,,3,False,Dusk
Oswego,New York,-76.5104973,43.4553461,Yes,1+,Unknown,Unknown,,0,False,Evening
Oswego,New York,-76.5104973,43.4553461,No,1,Supernatural,ghost,,1,False,Evening
Oswego,New York,-76.5104973,43.4553461,No,1,Supernatural,ghost,,1,False,Unknown
Oswego,New York,-76.5104973,43.4553461,No,0,Supernatural,ghost,soldier ghost,1,False,Dusk
Oswego,New York,-76.5104973,43.4553461,No,0,Murder,Unknown,,0,False,Unknown
Oswego,New York,-76.5104973,43.4553461,No,1,Supernatural,apparition,,1,False,Dusk
Oswego,New York,-76.5104973,43.4553461,No,0,Murder,ghost,,1,False,Unknown
Ossining,New York,-73.8615246,41.1628731,No,0,Unknown,Unknown,,0,False,Unknown
Ozone Park,New York,-73.8507279,40.6794072,Yes,5+,Supernatural,orb,,1,True,Evening
Oyster Bay,New York,-73.5358541,40.7893778,No,6,Supernatural,ghost spirit shadow entity,"only ghost, same ghost",4,False,Dusk
Ozone Park,New York,-73.8507279,40.6794072,Yes,0,Supernatural,Unknown,,0,False,Dusk
Palmyra,New York,-77.17152279999999,43.0869045,No,3+,Supernatural,Unknown,,0,False,Dusk
Parish,New York,-76.0623979,43.4114873,No,3,Supernatural,Unknown,,0,False,Dusk
Pembroke,New York,-78.4347444,42.9975593,No,1,Supernatural,ghost,,1,False,Dusk
Perkinsville,New York,-77.62832569999999,42.5397896,Yes,4+,Supernatural,ghost figure,white figure,2,False,Evening
Perry,New York,-78.0055618,42.7156175,No,1,Supernatural,figure,white figure,1,False,Unknown
Perrysburg,New York,-79.0079949,42.4809609,No,1,Supernatural,presence,lingering presence,1,False,Dusk
Plattsburgh,New York,-73.4529124,44.6994873,Yes,0,Supernatural,Unknown,,0,False,Unknown
Plattsburgh,New York,-73.4529124,44.6994873,No,2+,Supernatural,Unknown,,0,False,Unknown
Plattsburgh,New York,-73.4529124,44.6994873,Yes,2+,Supernatural,apparition,,1,False,Unknown
Plattsburgh,New York,-73.4529124,44.6994873,No,1,Supernatural,Unknown,,0,False,Dusk
Plattsburgh,New York,-73.4529124,44.6994873,Yes,3+,Supernatural,witch,upper witch,1,False,Evening
Plattsburgh,New York,-73.4529124,44.6994873,No,2,Unknown,Unknown,,0,False,Dusk
Plattsburgh,New York,-73.4529124,44.6994873,Yes,2+,Natural Disaster,Unknown,,0,False,Dusk
Plattsburgh,New York,-73.4529124,44.6994873,No,1,Murder,figure,"long figure, dead figure",1,False,Dusk
Plattsburgh,New York,-73.4529124,44.6994873,Yes,1,Murder,Unknown,,0,False,Dusk
Plattsburgh,New York,-73.4529124,44.6994873,Yes,10+,Supernatural,apparition,,1,False,Dusk
Greenbush,Wisconsin,-88.0839854,43.77666019999999,Yes,2+,Supernatural,Unknown,,0,False,Dusk
Greenfield,Wisconsin,-88.0125865,42.9614039,No,0,Supernatural,Unknown,,0,False,Unknown
Hallie,Wisconsin,-91.3758649,44.8703479,No,0,Supernatural,Unknown,,0,False,Dusk
Hartland,Wisconsin,-88.3420398,43.105008,Yes,1,Supernatural,Unknown,,0,False,Evening
Haugen,Wisconsin,-91.774893,45.6088426,Yes,0,Natural Disaster,Unknown,,0,False,Dusk
Hayward,Wisconsin,-91.4846208,46.0130065,Yes,1+,Supernatural,apparition,,1,False,Dusk
Hilbert,Wisconsin,-88.1639909,44.14026810000001,No,1,Murder,Unknown,,0,False,Unknown
Howard,Wisconsin,-88.08030509999999,44.5623531,No,0,Supernatural,Unknown,,0,False,Dusk
Hubertus,Wisconsin,-88.221674,43.2364366,No,0,Natural Disaster,ghost,,1,False,Evening
Hudson,Wisconsin,-92.7568703,44.9746896,No,1,Supernatural,ghost,,1,False,Evening
Janesville,Wisconsin,-89.0187222,42.6827885,No,0,Supernatural,ghost,,1,False,Unknown
Janesville,Wisconsin,-89.0187222,42.6827885,No,3,Unknown,Unknown,,0,False,Evening
Janesville,Wisconsin,-89.0187222,42.6827885,Yes,2+,Supernatural,spirit,,1,False,Unknown
Jefferson,Wisconsin,-88.8073273,43.0055594,Yes,1,Supernatural,presence,,1,False,Unknown
Jefferson,Wisconsin,-88.8073273,43.0055594,Yes,2+,Supernatural,spirit,,1,False,Unknown
Juneau,Wisconsin,-88.7051037,43.4055504,No,3+,Supernatural,apparition,,1,False,Dusk
Kenosha,Wisconsin,-87.82118539999999,42.5847425,No,0,Supernatural,Unknown,,0,False,Dusk
Kenosha,Wisconsin,-87.82118539999999,42.5847425,Yes,2,Supernatural,Unknown,,0,False,Dusk
Kenosha,Wisconsin,-87.82118539999999,42.5847425,Yes,1,Unknown,Unknown,,0,False,Unknown
Kenosha,Wisconsin,-87.82118539999999,42.5847425,Yes,0,Supernatural,apparition,,1,False,Dusk
Keshena,Wisconsin,-88.6337152,44.88387119999999,No,1,Unknown,Unknown,,0,False,Dusk
Keshena,Wisconsin,-88.6337152,44.88387119999999,No,1,Unknown,Unknown,,0,True,Dusk
Keshena,Wisconsin,-88.6337152,44.88387119999999,No,2,Unknown,Unknown,,0,False,Unknown
Kewaunee,Wisconsin,-87.50313969999999,44.4583321,Yes,5,Supernatural,ghost apparition shadow orb mist presence,"unknown presence, male presence",6,True,Unknown
Kohler,Wisconsin,-87.7817541,43.7391616,Yes,1,Supernatural,Unknown,,0,True,Evening
La Crosse,Wisconsin,-91.2395807,43.8013556,No,1,Supernatural,apparition,,1,False,Dusk
La Crosse,Wisconsin,-91.2395807,43.8013556,No,1,Unknown,Unknown,,0,False,Morning
Port Chester,New York,-73.66568339999999,41.0017643,No,2+,Murder,ghost,,1,False,Dusk
Port Byron,New York,-76.62383430000001,43.0345099,No,2+,Supernatural,Unknown,,0,False,Dusk
Port Washington,New York,-73.69818579999999,40.8256561,Yes,1,Supernatural,Unknown,,0,False,Evening
Potsdam,New York,-74.9813084,44.6697805,No,0,Murder,Unknown,,0,False,Dusk
Poughkeepsie,New York,-73.9209701,41.7003713,No,3,Supernatural,ghost spirit presence,"former ghost, strange presence",3,False,Evening
Poughkeepsie,New York,-73.9209701,41.7003713,No,1,Supernatural,presence,,1,False,Dusk
Poughkeepsie,New York,-73.9209701,41.7003713,No,0,Murder,presence,,1,False,Morning
Poughkeepsie,New York,-73.9209701,41.7003713,Yes,1+,Supernatural,spirit orb,large orb,2,False,Evening
Poughkeepsie,New York,-73.9209701,41.7003713,No,0,Supernatural,spirit,,1,False,Unknown
Providence,New York,-74.05351259999999,43.1060531,Yes,1,Supernatural,Unknown,,0,False,Dusk
Pulteney,New York,-77.16719599999999,42.5250703,No,2+,Natural Disaster,apparition,,1,False,Unknown
Pultneyville,New York,-77.18609289999999,43.2797861,No,0,Supernatural,shadow,,1,False,Dusk
Purchase,New York,-73.7144477,41.0400135,No,0,Murder,Unknown,,0,False,Evening
Putnam,New York,-73.39706129999999,43.7467286,Yes,5+,Supernatural,orb,,1,True,Morning
Queens,New York,-73.7948516,40.7282239,Yes,1,Supernatural,Unknown,,0,False,Unknown
Queens,New York,-73.7948516,40.7282239,No,1,Supernatural,ghost,,1,False,Dusk
Queens,New York,-73.7948516,40.7282239,Yes,5+,Suicide,ghost,,1,False,Evening
Queens,New York,-73.7948516,40.7282239,No,1,Supernatural,Unknown,,0,False,Dusk
Queens,New York,-73.7948516,40.7282239,Yes,0,Supernatural,Unknown,,0,False,Unknown
Raquette Lake,New York,-74.6573899,43.8131196,No,1,Unknown,Unknown,,0,False,Evening
Raxbury,New York,-74.5697617,42.3001868,No,0,Unknown,Unknown,,0,False,Dusk
Lac du Flambeau,Wisconsin,-89.88418329999999,45.9419533,Yes,3+,Unknown,Unknown,,0,False,Unknown
Ladysmith,Wisconsin,-91.1040358,45.4630231,No,2+,Murder,ghost,,1,False,Dusk
Lake Delton,Wisconsin,-89.7937357,43.6010909,No,2+,Supernatural,Unknown,,0,False,Dusk
Lake Geneva,Wisconsin,-88.4334301,42.5916836,Yes,0,Unknown,Unknown,,0,False,Dusk
Lake Geneva,Wisconsin,-88.4334301,42.5916836,Yes,3+,Murder,ghost shadow mist,many ghost,3,False,Dusk
Land o lakes,Wisconsin,-89.2173057,46.1620081,No,0,Supernatural,Unknown,,0,False,Dusk
Langland,Wisconsin,-91.7530623,45.7532368,No,2,Suicide,shadow,,1,False,Morning
Lowell,Wisconsin,-88.8170497,43.3402719,No,1,Unknown,Unknown,,0,False,Dusk
Madison,Wisconsin,-89.4012302,43.0730517,Yes,2+,Supernatural,shadow,,1,False,Unknown
Madison,Wisconsin,-89.4012302,43.0730517,Yes,3+,Supernatural,Unknown,,0,False,Unknown
Madison,Wisconsin,-89.4012302,43.0730517,No,2+,Supernatural,ghost,,1,False,Dusk
Madison,Wisconsin,-89.4012302,43.0730517,No,1,Supernatural,Unknown,,0,False,Dusk
Madison,Wisconsin,-89.4012302,43.0730517,No,0,Death,Unknown,,0,False,Unknown
Madison,Wisconsin,-89.4012302,43.0730517,No,0,Supernatural,Unknown,,0,False,Dusk
Madison,Wisconsin,-89.4012302,43.0730517,Yes,0,Supernatural,Unknown,,0,False,Dusk
Manitowoc,Wisconsin,-87.657584,44.0886059,Yes,4,Murder,Unknown,,0,False,Dusk
Manitowoc,Wisconsin,-87.657584,44.0886059,No,1,Suicide,Unknown,,0,False,Dusk
Manitowoc,Wisconsin,-87.657584,44.0886059,No,1+,Unknown,Unknown,,0,False,Dusk
Manitowoc,Wisconsin,-87.657584,44.0886059,No,0,Supernatural,spirit apparition,,2,False,Unknown
Manitowoc,Wisconsin,-87.657584,44.0886059,Yes,3+,Supernatural,Unknown,,0,False,Dusk
Manitowoc,Wisconsin,-87.657584,44.0886059,Yes,0,Supernatural,apparition,,1,False,Dusk
Maribel,Wisconsin,-87.8073129,44.276383,Yes,5+,Murder,Unknown,,0,False,Evening
Meridian,Wisconsin,-89.5391715,43.1001263,No,0,Suicide,Unknown,,0,False,Dusk
Marinette County,Wisconsin,-88.0649606,45.3581961,Yes,2+,Murder,orb,,1,True,Unknown
Marshfield,Wisconsin,-90.1717987,44.6688524,No,0,Murder,Unknown,,0,False,Dusk
McFarland,Wisconsin,-89.2898397,43.0124984,Yes,3+,Supernatural,Unknown,,0,False,Unknown
Menasha,Wisconsin,-88.44649729999999,44.2022084,No,4,Unknown,Unknown,,0,False,Dusk
Menasha,Wisconsin,-88.44649729999999,44.2022084,No,0,Unknown,Unknown,,0,False,Evening
Menomonie,Wisconsin,-91.9193422,44.8755183,No,5+,Supernatural,ghost spirit,,2,False,Unknown
Menomonee Falls,Wisconsin,-88.1173132,43.1788967,No,0,Supernatural,presence,,1,False,Dusk
Menomonee Falls,Wisconsin,-88.1173132,43.1788967,Yes,3+,Unknown,Unknown,,0,False,Unknown
Red Creek,New York,-76.72356359999999,43.24728899999999,Yes,1,Murder,Unknown,,0,False,Dusk
Rhinebeck,New York,-73.90743719999999,41.9318294,Yes,1,Supernatural,ghost presence,,2,False,Evening
Rochester,New York,-77.6109219,43.16103,Yes,1+,Supernatural,Unknown,,0,False,Dusk
Rochester,New York,-77.6109219,43.16103,No,0,Murder,Unknown,,0,False,Unknown
Rochester,New York,-77.6109219,43.16103,No,3+,Supernatural,Unknown,,0,False,Evening
Rochester,New York,-77.6109219,43.16103,No,1,Supernatural,apparition figure,,2,False,Dusk
Rochester,New York,-77.6109219,43.16103,Yes,1,Supernatural,figure,,1,False,Morning
Rochester,New York,-77.6109219,43.16103,No,1+,Supernatural,Unknown,,0,False,Dusk
Rochester,New York,-77.6109219,43.16103,No,1+,Supernatural,ghost,,1,False,Evening
Rome,New York,-75.4557303,43.2128473,No,1,Supernatural,apparition figure,ghostly apparition,2,False,Dusk
Rome,New York,-75.4557303,43.2128473,Yes,4,Supernatural,Unknown,,0,False,Morning
Rome,New York,-75.4557303,43.2128473,No,0,Supernatural,ghost,,1,False,Evening
Rome,New York,-75.4557303,43.2128473,No,0,Supernatural,spirit,,1,False,Dusk
Sackets Harbor,New York,-76.1190929,43.9461707,No,1,Unknown,Unknown,,0,False,Evening
Sackets Harbor,New York,-76.1190929,43.9461707,No,1,Unknown,Unknown,,0,False,Unknown
Sackets Harbor,New York,-76.1190929,43.9461707,No,0,Supernatural,Unknown,,0,False,Dusk
Saratoga Springs,New York,-73.7845651,43.0831301,Yes,1,Supernatural,Unknown,,0,False,Evening
Saratoga Springs,New York,-73.7845651,43.0831301,No,0,Supernatural,Unknown,,0,False,Dusk
Saratoga Springs,New York,-73.7845651,43.0831301,No,1,Supernatural,Unknown,,0,False,Evening
Sauquoit,New York,-75.26004379999999,43.0041276,No,1,Murder,ghost,,1,False,Evening
Scarborough,New York,-73.8584688,41.135929,Yes,2+,Supernatural,spirit mist,,2,False,Unknown
Menomonee Falls,Wisconsin,-88.1173132,43.1788967,Yes,0,Supernatural,Unknown,,0,False,Evening
Mequon,Wisconsin,-88.0314174,43.2159232,No,3+,Supernatural,figure,ghostly figure,1,False,Dusk
Merrill,Wisconsin,-89.683459,45.1805223,No,0,Suicide,ghost,,1,False,Dusk
Merrill,Wisconsin,-89.683459,45.1805223,No,1,Supernatural,Unknown,,0,False,Dusk
Milton,Wisconsin,-88.94399899999999,42.7755645,No,1,Natural Disaster,figure,,1,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,0,Unknown,Unknown,,0,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,1+,Supernatural,spirit,,1,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,0,Murder,Unknown,,0,False,Morning
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,3,Supernatural,figure,"small figure, dark figure",1,False,Unknown
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,1,Unknown,mist,thick mist,1,True,Evening
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,1+,Supernatural,Unknown,,0,False,Evening
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,5+,Supernatural,ghost spirit,,2,True,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,1+,Supernatural,spirit,,1,False,Unknown
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,3+,Supernatural,poltergeist,,1,False,Morning
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,0,Supernatural,ghost,,1,False,Evening
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,0,Murder,Unknown,,0,False,Evening
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,2+,Supernatural,figure,,1,False,Evening
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,1,Murder,Unknown,,0,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,1,Unknown,Unknown,,0,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,3+,Supernatural,ghost apparition presence,,3,False,Evening
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,0,Supernatural,spirit,,1,False,Unknown
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,2+,Murder,apparition mist,possible apparition,2,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,5,Supernatural,Unknown,,0,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,2+,Supernatural,phantom,,1,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,1,Unknown,Unknown,,0,False,Dusk
Milwaukee,Wisconsin,-87.9064736,43.0389025,Yes,0,Supernatural,Unknown,,0,False,Morning
Milwaukee,Wisconsin,-87.9064736,43.0389025,No,6,Supernatural,spirit poltergeist presence,,3,False,Dusk
Mineral Point,Wisconsin,-90.1798473,42.859997,No,3+,Supernatural,Unknown,,0,False,Dusk
Minocqua,Wisconsin,-89.8847965,45.789963,No,1+,Unknown,Unknown,,0,False,Dusk
Monroe,Wisconsin,-89.6384532,42.60111939999999,No,1,Supernatural,apparition shadow presence,,3,False,Dusk
Schenectady,New York,-73.9395687,42.8142432,No,0,Suicide,Unknown,,0,False,Dusk
Schenectady,New York,-73.9395687,42.8142432,No,1,Supernatural,presence,,1,False,Dusk
Schenectady,New York,-73.9395687,42.8142432,No,0,Supernatural,spirit,,1,False,Dusk
Schenectady,New York,-73.9395687,42.8142432,Yes,1+,Supernatural,apparition,,1,False,Evening
Schenectady,New York,-73.9395687,42.8142432,No,5+,Supernatural,ghost spirit,open spirit,2,False,Unknown
Seneca,New York,-77.0794705,42.8466914,No,1+,Supernatural,Unknown,,0,False,Dusk
Seneca Falls,New York,-76.79135579999999,42.9187636,No,1,Supernatural,ghost,"friendly ghost, practical ghost",1,False,Evening
Seneca Lake,New York,-76.92019200000001,42.6918497,No,0,Unknown,Unknown,,0,False,Dusk
Sherrill,New York,-75.5982353,43.0736798,No,0,Supernatural,Unknown,,0,False,Dusk
Shirley,New York,-72.8676033,40.8014876,No,0,Supernatural,Unknown,,0,False,Evening
Shirley,New York,-72.8676033,40.8014876,Yes,0,Supernatural,ghost,unknown ghost,1,False,Unknown
Smithtown,New York,-73.2006687,40.8559314,No,5+,Unknown,Unknown,,0,False,Unknown
Springville,New York,-78.6672482,42.5083952,No,0,Supernatural,Unknown,,0,False,Evening
Staten Island,New York,-74.1502007,40.5795317,Yes,2,Supernatural,Unknown,,0,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,No,2+,Supernatural,spirit figure,,2,False,Unknown
Staten Island,New York,-74.1502007,40.5795317,Yes,1,Murder,ghost spirit specter,,3,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,Yes,1,Murder,apparition,,1,False,Morning
Staten Island,New York,-74.1502007,40.5795317,No,0,Supernatural,ghost apparition,,2,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,No,0,Supernatural,Unknown,,0,False,Evening
Staten Island,New York,-74.1502007,40.5795317,No,1+,Supernatural,figure,,1,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,Yes,1,Supernatural,Unknown,,0,False,Dusk
Staten island,New York,-74.1502007,40.5795317,No,4+,Death,ghost,"mysterious ghost, soldier ghost",1,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,Yes,1,Supernatural,apparition,,1,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,No,0,Murder,spirit,,1,False,Evening
Staten Island,New York,-74.1502007,40.5795317,No,3+,Supernatural,spirit apparition,,2,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,No,3,Supernatural,spirit apparition,,2,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,No,2+,Murder,spirit,restless spirit,1,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,No,1,Supernatural,spirit,,1,False,Dusk
Staten Island,New York,-74.1502007,40.5795317,No,0,Unknown,Unknown,,0,True,Unknown
Mukwonago,Wisconsin,-88.33342739999999,42.8666803,No,3,Supernatural,ghost,,1,False,Dusk
Mukwonago,Wisconsin,-88.33342739999999,42.8666803,Yes,2+,Supernatural,Unknown,,0,False,Dusk
Nekoosa,Wisconsin,-89.9042937,44.3124644,No,3,Supernatural,Unknown,,0,False,Evening
New Richmond,Wisconsin,-92.5365865,45.1230213,No,1,Supernatural,ghost,,1,True,Evening
Oak Creek,Wisconsin,-87.8631362,42.8858503,No,0,Murder,Unknown,,0,False,Dusk
Oak Creek,Wisconsin,-87.8631362,42.8858503,No,0,Murder,ghost,many ghost,1,False,Morning
Oak Creek,Wisconsin,-87.8631362,42.8858503,No,1+,Supernatural,Unknown,,0,False,Dusk
Ojibwa,Wisconsin,-91.1168291,45.7980162,Yes,1,Supernatural,ghost shadow figure,male figure,3,True,Evening
Oconomowoc,Wisconsin,-88.4992659,43.1116731,No,0,Supernatural,Unknown,,0,False,Evening
Oconomowoc,Wisconsin,-88.4992659,43.1116731,No,0,Unknown,Unknown,,0,False,Evening
Oconomowoc,Wisconsin,-88.4992659,43.1116731,No,0,Suicide,Unknown,,0,False,Dusk
Oneida,Wisconsin,-88.22664340000001,44.4799393,Yes,2,Supernatural,apparition,,1,False,Dusk
Oostburg,Wisconsin,-87.7945323,43.62277479999999,No,1,Supernatural,Unknown,,0,False,Evening
Oshkosh,Wisconsin,-88.5426136,44.0247062,No,3,Supernatural,ghost,,1,False,Evening
Oshkosh,Wisconsin,-88.5426136,44.0247062,Yes,3+,Murder,Unknown,,0,False,Dusk
Oshkosh,Wisconsin,-88.5426136,44.0247062,No,0,Suicide,shadow,strange shadow,1,False,Dusk
Outagamie,Wisconsin,-88.4016041,44.4636545,No,0,Supernatural,ghost,,1,False,Unknown
Park Falls,Wisconsin,-90.4415527,45.9343981,No,2+,Supernatural,spirit,,1,False,Evening
Phillips,Wisconsin,-90.4004296,45.6966257,No,2+,Supernatural,spirit demon,,2,False,Evening
Pipe,Wisconsin,-88.31542689999999,43.9134184,No,1,Murder,Unknown,,0,False,Unknown
Plainfield,Wisconsin,-89.4923422,44.2138617,No,1,Murder,Unknown,,0,False,Dusk
Plover,Wisconsin,-89.5440069,44.4563579,Yes,1,Supernatural,presence,,1,False,Dusk
Plymouth,Wisconsin,-87.9770379,43.7486054,Yes,3,Unknown,Unknown,,0,False,Dusk
Portage,Wisconsin,-89.46262019999999,43.5391486,No,1,Death,Unknown,,0,False,Dusk
Prairie Du Chien,Wisconsin,-91.1412404,43.0516505,No,1+,Supernatural,ghost,,1,False,Dusk
Portage,Wisconsin,-89.46262019999999,43.5391486,No,2+,Supernatural,shadow,,1,False,Dusk
Portage,Wisconsin,-89.46262019999999,43.5391486,No,1,Supernatural,Unknown,,0,True,Morning
Potosi,Wisconsin,-90.7120713,42.6894392,No,1+,Murder,Unknown,,0,False,Evening
Racine,Wisconsin,-87.78285230000002,42.7261309,No,0,Supernatural,figure,strange figure,1,False,Unknown
Staten Island,New York,-74.1502007,40.5795317,No,1,Unknown,Unknown,,0,False,Unknown
Staten Island,New York,-74.1502007,40.5795317,Yes,3+,Murder,phantom,,1,False,Dusk
St. Bonaventure,New York,-78.48288219999999,42.0784113,Yes,3+,Supernatural,ghost,,1,False,Dusk
Stillwater,New York,-73.6771662,42.9759856,No,0,Supernatural,orb,green orb,1,False,Dusk
Stony Brook,New York,-73.1409429,40.9256538,No,0,Supernatural,ghost presence,,2,False,Morning
Stony Brook,New York,-73.1409429,40.9256538,No,1,Unknown,Unknown,,0,False,Dusk
Steuben,New York,-75.2829465,43.3200694,No,0,Unknown,Unknown,,0,False,Dusk
Steuben,New York,-75.2829465,43.3200694,No,0,Supernatural,Unknown,,0,False,Unknown
Strykersville,New York,-78.4483532,42.7050607,Yes,3+,Supernatural,shadow,,1,False,Dusk
Suffolk County,New York,-72.61511689999999,40.9848784,Yes,1,Murder,Unknown,,0,False,Evening
Sunnyside,New York,-73.9196324,40.7432759,No,0,Supernatural,ghost,,1,False,Evening
Sylvan Beach,New York,-75.730463,43.1964576,Yes,2+,Supernatural,Unknown,,0,False,Evening
Sylvan Beach,New York,-75.730463,43.1964576,Yes,1,Unknown,Unknown,,0,False,Dusk
Sylvan Beach,New York,-75.730463,43.1964576,No,2,Supernatural,ghost,,1,False,Evening
Syracuse,New York,-76.14742439999999,43.0481221,No,1,Murder,Unknown,,0,False,Dusk
Syracuse,New York,-76.14742439999999,43.0481221,No,1,Natural Disaster,spirit,,1,False,Evening
